symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
IQLT,iShares MSCI Intl Quality Factor ETF,USD,"The investment seeks to track the investment results of the MSCI World ex USA Sector Neutral Quality Index.
 The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the performance of international developed large- and mid-capitalization stocks exhibiting relatively higher quality characteristics as identified through three fundamental variables: return on equity, earnings variability and debt-to-equity.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,49.130001068115234,2485772.580645161,114967128.6070516,193,ETF,11938388992.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IWY,iShares Russell Top 200 Growth ETF,USD,"The investment seeks to track the investment results of the Russell Top 200 Growth Index, which measures the performance of the largest capitalization growth sector of the U.S. equity market.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Growth,BlackRock Asset Management,PCX,,124,273.9700012207031,428326.6129032258,114133922.05139898,194,ETF,14742337536.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IUSV,iShares Core S&P U.S. Value ETF,USD,"The investment seeks to track the investment results of the S&P 900 Value Index (the ""underlying index""), which measures the performance of the large- and mid-capitalization value sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Equities,Value,BlackRock Asset Management,NGM,,124,105.6500015258789,1100745.9677419355,113339060.38969716,195,ETF,10511677440.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PFF,iShares Preferred and Income Securities ETF,USD,"The investment seeks to track the investment results of the ICE Exchange-Listed Preferred & Hybrid Securities Index, which measures the performance of a select group of exchange-listed, U.S. dollar-denominated preferred securities, hybrid securities and convertible preferred securities listed on the NYSE or NASDAQ.
 The fund may invest at least 80% of its assets in the component securities of the index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the index, but which the advisor believes will help the fund track the index.",Financials,Corporate Bonds,BlackRock Asset Management,NMS,,124,31.36000061035156,3611214.516129032,111181469.28334545,196,ETF,13122591744.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Global Rare Earth/Strategic Metals Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes companies primarily engaged in a variety of activities that are related to the producing, refining and recycling of rare earth and strategic metals and minerals. It is non-diversified.",Materials,Materials,VanEck Asset Management,PCX,,124,97.44000244140624,1329810.4838709678,110418421.44241948,197,ETF,2589656576.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
RDVY,First Trust Rising Dividend Achievers ETF,USD,"The investment seeks investment results that correspond generally to the price and yield (before fees and expenses) of the NASDAQ US Rising Dividend Achievers Index.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stock and depositary receipts that comprise the index. The index is designed to provide access to a diversified portfolio of small, mid and large capitalization companies with a history of raising their dividends while exhibiting the characteristics to continue to do so in the future by including companies with strong cash balances, low debt and increasing earnings.",Equities,Factors,First Trust Advisors,NMS,,124,73.47000122070312,1564583.064516129,108943002.831256,198,ETF,19852767232.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VOOG,Vanguard S&P 500 Growth Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization growth stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the S&P 500Â® Growth Index, which represents the growth companies, as determined by the index sponsor, of the S&P 500 Index. The index measures the performance of large-capitalization growth companies in the United States.",Financials,Growth,Vanguard Asset Management,PCX,,124,455.5700073242187,246351.61290322585,107241257.515815,199,ETF,7676354560.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IHI,iShares U.S. Medical Devices ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Select Medical Equipment Index composed of U.S. equities in the medical devices sector.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index includes medical equipment companies, including manufacturers and distributors of medical devices such as magnetic resonance imaging (MRI) scanners, prosthetics, pacemakers, X-ray machines, and other non-disposable medical devices. The fund is non-diversified.",Health Care,Health Care,BlackRock Asset Management,PCX,,124,54.2400016784668,1800718.5483870967,106037275.16304448,200,ETF,3174217984.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
AVUV,Avantis U.S. Small Cap Value ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests primarily in a diverse group of U.S. small cap companies across market sectors and industry groups. Under normal market conditions, it will invest at least 80% of its assets in securities of small capitalization companies located in the United States. The fund also may invest in derivative instruments such as futures contracts, currency forwards, and swap agreements.",Real Estate,Small Cap,Avantis Investors,PCX,,124,115.12999725341795,993875.8064516129,105877306.33334498,201,ETF,23433220096.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IEUR,iShares Core MSCI Europe ETF,USD,"The investment seeks to track the investment results of the MSCI Europe IMI.
 The fund generally will invest at least 80% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization-weighted index which consists of securities from the following 15 developed market countries or regions: Austria, Belgium, Denmark, Finland, France, Germany, Ireland, Italy, the Netherlands, Norway, Portugal, Spain, Sweden, Switzerland and the United Kingdom.",Financials,Developed Markets,BlackRock Asset Management,PCX,,124,75.11000061035156,1446488.7096774194,103876128.36605196,202,ETF,8329769472.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IGM,iShares Expanded Tech Sector ETF,USD,"The investment seeks to track the investment results of an index composed of North American equities in the technology sector and select North American equities from communication services and consumer discretionary sectors.
 The fund invests at least 90% of its assets in securities of the index and in depositary receipts representing securities of the index. The index measures the performance of U.S.-traded stocks from the technology sector and select technology-related companies from the communication services and consumer discretionary sectors in the U.S. and Canada. The fund is non-diversified.",Information Technology,Technology,BlackRock Asset Management,PCX,,124,135.25,816241.1290322581,103384975.02711512,203,ETF,1041425024.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
